referrer_id,referred_id,is_ring_referral
ACCe4fcfe74fc,ACCa9c9a878e4,False
ACCe4fcfe74fc,ACC5639abed0f,False
ACC65e574b4e2,ACC13357d09b4,False
ACC65e574b4e2,ACC51942b13ea,False
ACC53e7de9b74,ACC86629f9232,False
ACCffed1ff4ea,ACC8f7399d00c,False
ACCffed1ff4ea,ACCf4ef674a2a,False
ACC767fc2cffb,ACC74baf4ca82,False
ACC767fc2cffb,ACCe29a1e081b,False
ACC767fc2cffb,ACC81a1eac6f5,False
ACCaa7fceafe4,ACCd121f30fcb,False
ACCaa7fceafe4,ACCe0cfebd758,False
ACCaa7fceafe4,ACC0547388522,False
ACCf6da1d8b17,ACCdf2edcfb3d,False
ACCf6da1d8b17,ACC8638a1b58e,False
ACCf6da1d8b17,ACCcb085446f0,False
ACCe00e95c011,ACC62f26f6ac2,False
ACC910d11f1ef,ACCccb9253596,False
ACCd121f30fcb,ACC494fd28782,False
ACCd121f30fcb,ACC629e012fef,False
ACCd121f30fcb,ACC73def7e08c,False
ACC21cc15ecb3,ACC102b9a17f8,False
ACCb72148725a,ACC9a336e39cd,False
ACCb72148725a,ACC0120086353,False
ACC53c87c9ec3,ACCe0b8588f3e,False
ACC53c87c9ec3,ACC98c930f56c,False
ACC53c87c9ec3,ACCaad23d3083,False
ACC53c87c9ec3,ACC4dcb34a5a8,False
ACC7132a7c1c9,ACC6be8437c36,False
ACC7132a7c1c9,ACC9be9494872,False
ACCa31e4a4fad,ACCace086af22,False
ACCa31e4a4fad,ACC1ee2f7eb94,False
ACCa31e4a4fad,ACC57ba843fc6,False
ACCa31e4a4fad,ACCfdb50fa679,False
ACC3b82417e49,ACCfac2f44d04,False
ACCc099af6a39,ACC60c4fc487c,False
ACCac4918907f,ACCda220d0b05,False
ACCac4918907f,ACCb5c8b8b243,False
ACC09a28fc58e,ACCd57e0122a5,False
ACC2b0f0dd25d,ACCc6ca57511a,False
ACC2b0f0dd25d,ACC443df2a7d1,False
ACC86f370adf2,ACC59010bbec3,False
ACCc7b93bb121,ACC98033bccaf,False
ACCc7b93bb121,ACC40ba4c797d,False
ACC744bcc90bf,ACC6a7d66cd0c,False
ACC744bcc90bf,ACC7c94c4bd57,False
ACC744bcc90bf,ACCe15aac7e5a,False
ACC744bcc90bf,ACCe73e18c813,False
ACC36c1b0fcb3,ACC2c8e9675d7,False
ACC36c1b0fcb3,ACC180ef8bfce,False
ACCeae85b3aa2,ACC41f2656b6c,False
ACCeae85b3aa2,ACCf344dec2e8,False
ACC5714235ccd,ACCede2eb4ec3,False
ACC5714235ccd,ACCd0177ffc07,False
ACC1e0abe2452,ACCea4b72a646,False
ACC1e0abe2452,ACC624657d0b6,False
ACC1475dedde2,ACCb13e271715,False
ACC1475dedde2,ACC22b70e9c1e,False
ACC1570627126,ACC5789549832,False
ACCbd4713cce0,ACC2da8dd41e4,False
ACCbd4713cce0,ACC5082f3e346,False
ACC9fa1b79bcb,ACC2d0a8cd2d1,False
ACC9fa1b79bcb,ACC88ae4fcb7a,False
ACC7eafa38ca1,ACC03d182b81e,False
ACC7eafa38ca1,ACC8d2f11dc67,False
ACCe7c43561ec,ACCf9f4ca0b08,False
ACCe7c43561ec,ACC27f6f36684,False
ACCe7c43561ec,ACCea7130caf4,False
ACCe7c43561ec,ACC3ee86eaba5,False
ACC67ef0f0cb8,ACCef78ee24db,False
ACC67ef0f0cb8,ACC5eb5087ec1,False
ACC67ef0f0cb8,ACC9b9e1c954b,False
ACC7edda93f47,ACC62be407e86,False
ACC7edda93f47,ACCd1b518a92b,False
ACC7edda93f47,ACCb72323877f,False
ACCa7170c09bc,ACC0a54759719,False
ACCa7170c09bc,ACCd0d46203ed,False
ACCa7170c09bc,ACC70c905e98a,False
ACCe783780e86,ACCb59810d74a,False
ACCe783780e86,ACC7da8a60869,False
ACCe783780e86,ACC59b4b3259a,False
ACC92300334d4,ACCc63c9b80d1,False
ACC92300334d4,ACC9510057f9c,False
ACCadb9f96409,ACC227350ba69,False
ACCadb9f96409,ACC044286f8b0,False
ACCadb9f96409,ACC87a8de02ce,False
ACC504abe6c24,ACCc1fa61dd9c,False
ACC504abe6c24,ACC5920eca21b,False
ACC504abe6c24,ACC152bf8dab9,False
ACC504abe6c24,ACCb571376bfa,False
ACCa58fda4dbf,ACC63763eb178,False
ACCa58fda4dbf,ACC6e81a71e46,False
ACCa58fda4dbf,ACC04a8791200,False
ACC3fb9b902a5,ACCeb4eaa19a1,False
ACCd485bbdc0e,ACCd86fecd61f,False
ACCd485bbdc0e,ACC3492a78f12,False
ACC6d29cde8f1,ACC63cd157d4f,False
ACC6d29cde8f1,ACCbcc18f5a66,False
ACC6d29cde8f1,ACCfa3530b146,False
ACC6d29cde8f1,ACC83d799e0d0,False
ACC118ecdfd79,ACC75ef609b39,False
ACC118ecdfd79,ACC31d15c50a3,False
ACC118ecdfd79,ACC318db4db60,False
ACC9c60fb5da4,ACC287cb43db1,False
ACC9c60fb5da4,ACCa423bc64e4,False
ACC9c60fb5da4,ACCe6f97f44d0,False
ACCb49d3085ef,ACC6f8c9c609b,False
ACCb49d3085ef,ACCd6c602136e,False
ACC5b56f040d3,ACCf57afc7622,False
ACC5b56f040d3,ACC4ea686fbff,False
ACC5b56f040d3,ACC660c7cb997,False
ACCd83fcb08b9,ACCac1098da70,False
ACCb388bb00ef,ACCdf0d7ef059,False
ACCb388bb00ef,ACCbce432b079,False
ACC7aacb0409c,ACC6b532114ea,False
ACC7aacb0409c,ACC1b70300d10,False
ACC610b167df2,ACCbb3693a544,False
ACC610b167df2,ACC5bc3f349ce,False
ACC8bbd7ef4e9,ACC95eb7d82e3,False
ACC8bbd7ef4e9,ACC9979e63a8a,False
ACC8bbd7ef4e9,ACC86b8aed634,False
ACC38635d8566,ACC0198db9df1,False
ACC34e93071db,ACCa1f89b0fd1,False
ACC34e93071db,ACC90b3bd9b94,False
ACC88e7f2ed2c,ACC378a59ef28,False
ACC88e7f2ed2c,ACCaa149018ac,False
ACC88e7f2ed2c,ACC07375d36bd,False
ACC88e7f2ed2c,ACCf05e6b1aae,False
ACC684e63ef48,ACC7551bbd65e,False
ACC684e63ef48,ACCbea6ad67f7,False
ACC684e63ef48,ACCf52f8f9556,False
ACC684e63ef48,ACC8ddc0498bc,False
ACC41f2656b6c,ACC25ea2cfbce,False
ACC41f2656b6c,ACCfa31b50967,False
ACC41f2656b6c,ACC49bf363d18,False
ACCcd392db84c,ACC18e9a57619,False
ACCcd392db84c,ACC6af571fec2,False
ACCcd392db84c,ACC5b647a5971,False
ACCcd392db84c,ACCead44c2a71,False
ACCf5cc948752,ACC383cf4c13d,False
ACCf5cc948752,ACC4697450515,False
ACCf5cc948752,ACCe9923e930c,False
ACCf5cc948752,ACCaa17a9decd,False
ACC9bd252a4ff,ACC5cc7b42812,False
ACCea0affcd73,ACCba4953527b,False
ACCea0affcd73,ACCb900a9e599,False
ACCea0affcd73,ACC610bc7c649,False
ACC00b83cadba,ACC2a0bfdc9f6,False
ACC39207d5982,ACCfec9b2d8ad,False
ACC39207d5982,ACC45a3f10247,False
ACC39207d5982,ACC2d9cc59279,False
ACC94d37654c2,ACCf72525e179,False
ACC94d37654c2,ACC5032f92939,False
ACCb59a9017e0,ACC3911a564eb,False
ACCb59a9017e0,ACC2ba1bf50ec,False
ACC9191e54138,ACCf6904b96f4,False
ACC9191e54138,ACC03df081764,False
ACC6be8437c36,ACC2da0b91fa5,False
ACC6be8437c36,ACCb5860d021b,False
ACC6be8437c36,ACC45ad05d221,False
ACC6be8437c36,ACCdcc7e5150e,False
ACCe9f5d88469,ACCf8ebd146b6,False
ACCe9f5d88469,ACCb2d7c19f6f,False
ACC4c4b6eed92,ACC9b5974d8aa,False
ACC4c4b6eed92,ACCa1a073f03b,False
ACC4c4b6eed92,ACCf50971358b,False
ACC4c4b6eed92,ACC1aa2b33b9b,False
ACCb932dc2a3e,ACC948f089168,False
ACC0bc01fd3a7,ACCba35b79416,False
ACC3064c65a92,ACCd59e8c6e27,False
ACC3064c65a92,ACC57cffbdc14,False
ACCc704f24b38,ACC7bade3e3b5,False
ACCc704f24b38,ACC415712b6f8,False
ACC1e141a68d8,ACCc8ffacd1af,False
ACC1e141a68d8,ACC84070ef171,False
ACC1e141a68d8,ACC4d0071a1fc,False
ACC3a9c3685f5,ACC57955a9498,False
ACC3a9c3685f5,ACC58a3b31df1,False
ACC39de3eeef1,ACCb7eb5e6129,False
ACC8e95733c5a,ACC4c3543a186,False
ACC8e95733c5a,ACC53be22b897,False
ACC8e95733c5a,ACC89cea7e92a,False
ACC8e95733c5a,ACCa2faddab22,False
ACC64d8d94a86,ACCfeeea34605,False
ACC64d8d94a86,ACC4d93b7729e,False
ACC64d8d94a86,ACC8f1c10decf,False
ACC64d8d94a86,ACCc9fe7a4931,False
ACCa081249c8b,ACCab7ea16e61,False
ACCa081249c8b,ACC544c4e848a,False
ACCedce1157a3,ACCfc58d391dd,False
ACCedce1157a3,ACCdf1567ec06,False
ACCedce1157a3,ACCbb70ccb66a,False
ACC4e1adcb31c,ACC6053db58f8,False
ACC4e1adcb31c,ACCbeadbc12c2,False
ACC4e1adcb31c,ACC2d8284c33d,False
ACC6ba2a2b99c,ACC63a7089e5e,False
ACCa5f39f02ad,ACCd40d5fffab,False
ACC472ee0652a,ACC49d173aba5,False
ACC472ee0652a,ACCcc0d106577,False
ACC54e5341c81,ACCf0789cd633,False
ACC54e5341c81,ACCfce66b1117,False
ACC54e5341c81,ACC5bf12f2443,False
ACC54e5341c81,ACCf28bb25522,False
ACC34bc5b917e,ACCfdcb28b2ec,False
ACC34bc5b917e,ACCe109f85bef,False
ACC34bc5b917e,ACCff59603417,False
ACC9a0089e84f,ACC3465634f37,False
ACC9a0089e84f,ACCc1d47792dc,False
ACC9a0089e84f,ACC54c2edb4c2,False
ACC9a0089e84f,ACC37044cd4eb,False
ACC948a99aa8e,ACC06c09a76db,False
ACC948a99aa8e,ACC00c6881bde,False
ACCa591fd1088,ACC8b250e4dfd,False
ACCa591fd1088,ACC305ac30b3d,False
ACCa591fd1088,ACC7132a7c1c9,False
ACC69dbb7dfd3,ACC5129a9be54,False
ACC69dbb7dfd3,ACC1a448f3d76,False
ACCdd9a38bf3f,ACCc7c7251801,False
ACC74b8311c32,ACC345570fa90,False
ACC74b8311c32,ACC0309596c75,False
ACC74b8311c32,ACCccbd48e3e4,False
ACC39ef263153,ACCfabec42ff3,False
ACC39ef263153,ACC290488b997,False
ACC447559193c,ACCa6daa57bee,False
ACC447559193c,ACC1d3e1595b2,False
ACC447559193c,ACCc994247d71,False
ACC563da64b96,ACCaed671e5f6,False
ACC563da64b96,ACC44cae757f6,False
ACC8911f0cac5,ACC4f078d27ba,False
ACC8911f0cac5,ACCa36fb9c0b0,False
ACC8911f0cac5,ACCfd2d9cd2a4,False
ACC07866a54f0,ACC67ef0f0cb8,False
ACCcb399ac584,ACCe98a5feb6c,False
ACC3938a5faab,ACCb139e57f86,False
ACC3938a5faab,ACC0d8b91357e,False
ACC78193ad682,ACC352ebbea21,False
ACC78193ad682,ACCf455556a8c,False
ACC78193ad682,ACCf1619352e1,False
ACCcef88723d1,ACC39de3eeef1,False
ACCcef88723d1,ACC3da8cff485,False
ACCcef88723d1,ACC088faa3ebf,False
ACCcef88723d1,ACC7aaa4b700d,False
ACCe09edc6ad6,ACCa4148d5acc,False
ACCe09edc6ad6,ACC4ca0bf437a,False
ACCe09edc6ad6,ACC92e441a1d2,False
ACCbb70ccb66a,ACC849183c087,False
ACCbb70ccb66a,ACCbe5704d7ac,False
ACCb210b876f9,ACC3219c54e9b,False
ACC3bcace6659,ACC1d41d7728d,False
ACC3bcace6659,ACC9229b73218,False
ACC3bcace6659,ACC4cd19dab81,False
ACC3bcace6659,ACCcc21ca36eb,False
ACC9414f68a1e,ACC744bcc90bf,False
ACC9414f68a1e,ACCc5e32a6947,False
ACC7ab4ac2116,ACC98192b221b,False
ACC7ab4ac2116,ACC56a8c912cc,False
ACC7ab4ac2116,ACC6d7a2cc47b,False
ACC7ab4ac2116,ACC4738eb2993,False
ACC87f1c55f63,ACC40a8f4c915,False
ACC87f1c55f63,ACC614c9950fc,False
ACC87f1c55f63,ACC20c4e85ba3,False
ACC805c1071d3,ACC845553928b,False
ACC805c1071d3,ACC8ed37b8be0,False
ACC805c1071d3,ACC06a34435a7,False
ACCe27fd09ee2,ACC0216f3962d,False
ACC36abfc95f2,ACC970f3b6190,False
ACC36abfc95f2,ACC50b17bf798,False
ACC36abfc95f2,ACC500cc26114,False
ACCbf9b28f01d,ACC256c661121,False
ACCbf9b28f01d,ACC2474f0729b,False
ACCfcf0302af5,ACC9a1f42b56a,False
ACC5dcdfbc7b9,ACC920422ec00,False
ACC5dcdfbc7b9,ACC7c6f93c055,False
ACC5dcdfbc7b9,ACC2bc80e118e,False
ACC5dcdfbc7b9,ACCc5de4e9813,False
ACC8958160684,ACC00366e5221,False
ACC8958160684,ACCa0032b89df,False
ACC8958160684,ACC9191e54138,False
ACC8958160684,ACC328dd5ca69,False
ACCddc320b01b,ACCfd4dfe124d,False
ACCddc320b01b,ACC057116c908,False
ACCddc320b01b,ACC74b8311c32,False
ACCddc320b01b,ACC9c1951e28b,False
ACC0f6e197549,ACCe6d86706a1,False
ACC0f6e197549,ACC6c68c2187d,False
ACC0f6e197549,ACCf2151bd929,False
ACC0f6e197549,ACC699ea6f599,False
ACC368cf9400c,ACCfad8ecb4ed,False
ACC368cf9400c,ACC6cb65bfcd9,False
ACCc5f10caa73,ACC8c87f5b0e5,False
ACCc5f10caa73,ACC2fb7618c18,False
ACCf15c988700,ACC60ca287b91,False
ACCf15c988700,ACCa06610db8c,False
ACCb59810d74a,ACCc2cf865887,False
ACC8f3ab68538,ACC56f5d137c0,False
ACC8f3ab68538,ACC61b064fbfd,False
ACC2aed809d63,ACC68083ab633,False
ACCcfa02adae3,ACC481823293e,False
ACCcfa02adae3,ACCd8f47fe2f3,False
ACCcfa02adae3,ACC7868e66aaa,False
ACCcfa02adae3,ACC972b95dcf9,False
ACC18c0ba8964,ACC46725aac68,False
ACC18c0ba8964,ACCd7511010da,False
ACC18c0ba8964,ACC0877bf31f1,False
ACCf730284651,ACC7292f3faec,False
ACCf730284651,ACC328f7d023a,False
ACCf730284651,ACC4c3720e6aa,False
ACCed56af2a7e,ACCca57411a94,False
ACCed56af2a7e,ACC822a6301b8,False
ACCed56af2a7e,ACCb3c1060f39,False
ACC5803599f3e,ACC979669ddab,False
ACC5803599f3e,ACC79599c8baf,False
ACC5803599f3e,ACC3253659ad3,False
ACC1e0223f384,ACC07866a54f0,False
ACC1e0223f384,ACC7558e401df,False
ACC1e0223f384,ACC74e21327dd,False
ACCd0b945a358,ACC69bdd9184c,False
ACCc4a5d7cc7f,ACC10d971e7a7,False
ACCc4a5d7cc7f,ACC349dccac1f,False
ACCc4a5d7cc7f,ACC7a25fe0a4b,False
ACCc4a5d7cc7f,ACC5ea81581fe,False
ACCbf84335fe9,ACC8f02f1aeef,False
ACCbf84335fe9,ACC1102123f99,False
ACCbf84335fe9,ACC14a8efe2e5,False
ACCbf84335fe9,ACCb27d50c46f,False
ACCd4c9500a7d,ACCd439844958,False
ACCd4c9500a7d,ACC301e962988,False
ACCd4c9500a7d,ACC1011d94f3d,False
ACC2c765d28ce,ACCaac901e50a,False
ACC2c765d28ce,ACC64cd23e8b8,False
ACC2c765d28ce,ACC7bd87f7114,False
ACC895cf57791,ACC8b5d60ba9c,False
ACC895cf57791,ACC777015429f,False
ACC895cf57791,ACC35f0b1be52,False
ACC895cf57791,ACCabbd40adc0,False
ACCd3fbf086d7,ACCd3f873531a,False
ACCd3fbf086d7,ACCc407cd9bd6,False
ACC834605d90c,ACC029bd830dc,False
ACC834605d90c,ACCb61aa99e28,False
ACC834605d90c,ACC0150fcb204,False
ACC834605d90c,ACC58dfe227be,False
ACCd499d36fe9,ACC1c83ed29db,False
ACCd499d36fe9,ACC036cd9bb53,False
ACCd499d36fe9,ACC811cf1b523,False
ACCd499d36fe9,ACC0298f95502,False
ACC458c807b19,ACCef57524924,False
ACC458c807b19,ACC0fc7aa7cd7,False
ACC458c807b19,ACC86be9355b2,False
ACC458c807b19,ACC2fd119d675,False
ACC07290a21d6,ACC7507e99996,False
ACCbb14941cd1,ACCbc58b56f45,False
ACCbb14941cd1,ACCd62915d6d0,False
ACCbb14941cd1,ACC4308808565,False
ACCbb14941cd1,ACCccc49c7e84,False
ACCc90c438616,ACC4aaaec3692,False
ACCc90c438616,ACC1ac1c7e817,False
ACCc90c438616,ACC6364607432,False
ACCaa149018ac,ACC29ad9daa17,False
ACCaa149018ac,ACCaf0fbdc8d5,False
ACCaa149018ac,ACCa278126481,False
ACCf24023d8e3,ACC160462634a,False
ACCf24023d8e3,ACCac2124a17f,False
ACCf24023d8e3,ACC521a4a6eaf,False
ACC5eebbea242,ACCfbbc65b664,False
ACC5eebbea242,ACCb0e2375455,False
ACC547c471906,ACCb8e85ee9d8,False
ACCc5e32a6947,ACC3439a3db43,False
ACCc5e32a6947,ACC95ef4c056d,False
ACCc5e32a6947,ACC1dbb7c2cfc,False
ACCc5e32a6947,ACC1bf1867245,False
ACCf3729067da,ACC13f1de721c,False
ACCbfb12073ed,ACC9314fee606,False
ACC76955c52db,ACCb6431b3e09,False
ACC76955c52db,ACC4cca76ff91,False
ACC76955c52db,ACC78634a0083,False
ACC8679dfdb85,ACC4d6c4d05b5,False
ACC8679dfdb85,ACCdbc96982eb,False
ACC8679dfdb85,ACC05cc22267f,False
ACCf0a129ab92,ACCa1b3174ae0,False
ACCf0a129ab92,ACCbd110f7cd1,False
ACCf0a129ab92,ACCabbd540c76,False
ACC189befc97c,ACC0f111f54fd,False
ACC189befc97c,ACCde3d1f4026,False
ACC189befc97c,ACCb1f51477bf,False
ACC5ea2d52883,ACC747a4ef63a,False
ACC5ea2d52883,ACC069a53e01e,False
ACC5ea2d52883,ACC1f159c13ca,False
ACCce48b99485,ACC84204808c9,False
ACCce48b99485,ACCbea3c122ef,False
ACCce48b99485,ACCa04a3e3944,False
ACC8326728496,ACCcb27ba85b5,False
ACC2d76f03909,ACCb13c28a973,False
ACC60ca287b91,ACCa97a5c5800,False
ACCa86b4c5b5e,ACC6efa0b7d84,False
ACC685658cc84,ACC0e8800ae54,False
ACCdc0ab06561,ACCbc4f52b9e5,False
ACCdc0ab06561,ACC2f6d972a7d,False
ACCfb8ecd6d18,ACC2d874014f4,False
ACCfb8ecd6d18,ACCc439b68a23,False
ACCfb8ecd6d18,ACC753db237f3,False
ACCae5c10a56f,ACCdfee9286ca,False
ACCa8ba9fb465,ACCb49d3085ef,False
ACCa8ba9fb465,ACC2ce3685015,False
ACCa8ba9fb465,ACCe9fcef0f58,False
ACCa8ba9fb465,ACCe3a9fdf844,False
ACC1a1670d15d,ACC0a64a9e599,False
ACC2c4d5d99e7,ACCcf6afe0b7f,False
ACC2c4d5d99e7,ACC70350e098d,False
ACC163a440140,ACC4f815d3214,False
ACC044286f8b0,ACC6cb074d25b,False
ACC4738641899,ACCfd9d08ab00,False
ACC4738641899,ACC466c5e2219,False
ACC4738641899,ACCc08992d308,False
ACC4738641899,ACCc2d4906060,False
ACCb13e271715,ACC5f40542913,False
ACCb13e271715,ACCb7244c9412,False
ACCb13e271715,ACC79875602cd,False
ACC3b2c9e9071,ACC208e98b3de,False
ACC3b2c9e9071,ACC7ac759f994,False
ACCe681378810,ACC21d99cddb4,False
ACCee2dc168b9,ACCdd2cc8a324,False
ACCee2dc168b9,ACCfee92a222b,False
ACCee2dc168b9,ACC231609cf56,False
ACC85ba812c91,ACC2afdd14bff,False
ACC85ba812c91,ACC1d0ff95df4,False
ACC85ba812c91,ACCa3bcc62608,False
ACC8dcdd0c5a6,ACCf12085279c,False
ACC8dcdd0c5a6,ACCfe98825397,False
ACC8dcdd0c5a6,ACC8c87fa8c4c,False
ACC7b8beada0a,ACC17d8de9f84,False
ACC7b8beada0a,ACC22d020f514,False
ACC75ef609b39,ACC1655b9eea1,False
ACC75ef609b39,ACC3cbeaffe52,False
ACCdbfdd0493d,ACC0c3a0d6dae,False
ACC2d8284c33d,ACC4e992327a2,False
ACCe632369399,ACCdb62e6edf7,False
ACCe632369399,ACC3decb07ba9,False
ACCe632369399,ACCf29d2797b0,False
ACCe632369399,ACC1a7793d269,False
ACC4b6cce1dce,ACCe3acc21eac,False
ACC4b6cce1dce,ACC01e1ca4722,False
ACC4b6cce1dce,ACC14f1edd4ca,False
ACC4b6cce1dce,ACCc68418c76a,False
ACC1e23e6a428,ACC9daffd1c1c,False
ACC1e23e6a428,ACC04c9dd27b9,False
ACC1e23e6a428,ACC6441089a68,False
ACC1e23e6a428,ACCc62eae7f92,False
ACCd8f919add5,ACCb7a9eb6b4a,False
ACCd8f919add5,ACCb456d697b2,False
ACCd8f919add5,ACCaf93c25074,False
ACCae1f2a7edc,ACC41a7a41b71,False
ACC6eb6545ef0,ACC566562a06f,False
ACC6eb6545ef0,ACC76722f07ff,False
ACC8952911e29,ACC078a21a05c,False
ACC8952911e29,ACCa2e73eccc6,False
ACC8952911e29,ACC240d69a5f0,False
ACCbe22d008ff,ACCf3d5571001,False
ACCbe22d008ff,ACCb59a9017e0,False
ACCbe22d008ff,ACC6ab72e7914,False
ACCbe22d008ff,ACCc09666ab26,False
ACC3fef555323,ACCc2e54f41c8,False
ACC3fef555323,ACCaaa7f80e89,False
ACCc93dcf0936,ACCa1b5d925e5,False
ACCc42552ff1e,ACC9f636f1ae4,False
ACCc42552ff1e,ACCdcd092a66a,False
ACCc42552ff1e,ACCb1ce6871d1,False
ACC5c8bbe5c8c,ACCb2e69b51a9,False
ACC5c8bbe5c8c,ACC0bf6cb8aac,False
ACC0abc95bcb4,ACC1296249c86,False
ACC0abc95bcb4,ACC2b2d5a4757,False
ACCedbc128a23,ACC7b9d01e7f7,False
ACCedbc128a23,ACC7885a14a46,False
ACCedbc128a23,ACC348e872937,False
ACCf7107f1886,ACC21314a1938,False
ACCf7107f1886,ACC83a1c9b2af,False
ACCf7107f1886,ACC7587926908,False
ACC7d59c0bd3a,ACCf4af74d05a,False
ACC98192b221b,ACC32098b3231,False
ACC98192b221b,ACC7f031c628e,False
ACC98192b221b,ACCc37ad8a0af,False
ACC98192b221b,ACC2cd094c694,False
ACC32cd04a33f,ACCa87245fff8,False
ACC32cd04a33f,ACC7201a0e7cd,False
ACC32cd04a33f,ACC78f13fb5ae,False
ACC32cd04a33f,ACC1511f162c5,False
ACC041a5a4989,ACC5618b190aa,False
ACC041a5a4989,ACCf8f7087f4f,False
ACC76f013960f,ACCad79581404,False
ACC76f013960f,ACC1c7f0521ea,False
ACC76f013960f,ACCd1e4f331cb,False
ACCd26f86cede,ACC1841848b08,False
ACCd26f86cede,ACC9b1e0159d1,False
ACCd26f86cede,ACC6cefff7140,False
ACC7c940b6fee,ACC54b65c2c00,False
ACCd8e8fce9a3,ACCfeb4badf80,False
ACCe70fbde942,ACCb53eef221f,False
ACC1a372a8acf,ACC03a8ccc84f,False
ACC1a372a8acf,ACC25f47c290e,False
ACC1a372a8acf,ACC425fec99dc,False
ACC1a372a8acf,ACCe88c309d2c,False
ACC3b43f2158e,ACC47ab2c9b38,False
ACC3b43f2158e,ACCa6ed28c051,False
ACC3b43f2158e,ACCd2f16f561d,False
ACC2fbe6ecb46,ACC7cd674bdee,False
ACC2fbe6ecb46,ACC5c9b2fbe58,False
ACC2bb8e95a0e,ACC6abab719c9,False
ACC2bb8e95a0e,ACC9d9acb21e5,False
ACC44fe6537ae,ACC1accedbd2a,False
ACC44fe6537ae,ACC39dc73872c,False
ACC5664cb25d2,ACCb5fda65fb4,False
ACC5664cb25d2,ACCa1fc0797c8,False
ACCc7afcbee19,ACC3bbe3daa18,False
ACCc7afcbee19,ACC719af3626a,False
ACCc7afcbee19,ACC2dd33d925f,False
ACCc7afcbee19,ACC5385920ce7,False
ACC87812c0921,ACC59861638bf,False
ACCb07e997b10,ACC5ae0bcb700,False
ACCb07e997b10,ACC147c7791b4,False
ACCb07e997b10,ACCf5d830f7b2,False
ACCe5d71ccf0f,ACC5e42eb1ba3,False
ACCc7bcbc3f68,ACC3a5ed06e1d,False
ACCc7bcbc3f68,ACCc5cb477587,False
ACC5a9e9e90a8,ACC475738e73e,False
ACC5a9e9e90a8,ACC135ed56001,False
ACC71e1afb2fd,ACC483f405407,False
ACC71e1afb2fd,ACC1b92c53677,False
ACC71e1afb2fd,ACCdbee8559b8,False
ACC872b962c3f,ACC231ab77a09,False
ACC872b962c3f,ACC72672b1cfa,False
ACC872b962c3f,ACC65a8a77d6d,False
ACC872b962c3f,ACC83715decf5,False
ACCd29ae0ad82,ACC7086a2abd7,False
ACCfdb50fa679,ACC24d875abc8,False
ACCfdb50fa679,ACC84ea89d748,False
ACCfdb50fa679,ACC60895bab73,False
ACCfdb50fa679,ACC4e7afa9c1d,False
ACCf921787087,ACCcce047a21a,False
ACCf921787087,ACC5d04f3b695,False
ACCf921787087,ACC9ed4b083a4,False
ACCf921787087,ACC97f85fd77d,False
ACCf7dfc0197d,ACC87cf57aba9,False
ACCf7dfc0197d,ACC4bb38de80f,False
ACCf7dfc0197d,ACC38635d8566,False
ACC2ac8abe686,ACCe0f8c9168c,False
ACC7efd3e5c98,ACCeb9af6d62c,False
ACC7efd3e5c98,ACCaa51859a84,False
ACC87c8358549,ACC19e6328ea9,False
ACC81952ac244,ACCf1b6b2070d,False
ACC81952ac244,ACCa8b8f2d5bb,False
ACC81952ac244,ACC685a62149d,False
ACC81952ac244,ACCb1cc5836d4,False
ACC529d117509,ACCa5e3c67a61,False
ACC77f7417c16,ACC7866b4a206,False
ACC77f7417c16,ACC79e8bc996a,False
ACC77f7417c16,ACCc63ceb6f2e,False
ACC77f7417c16,ACCfdd236524b,False
ACC12f2f4a124,ACC00ae4756e7,False
ACC327540550c,ACCc4c0285555,False
ACC327540550c,ACC2e974c5571,False
ACCb72323877f,ACC1e222bdd76,False
ACCb72323877f,ACCce80bb741c,False
ACCa1b576fc3e,ACC8722b21242,False
ACCa1b576fc3e,ACC31d2865505,False
ACCf57afc7622,ACC41f2d6468b,False
ACCc00afdc4a5,ACCbf3fae629b,False
ACCc00afdc4a5,ACC63aae534d0,False
ACC9d5a322204,ACCb3a98b2f93,False
ACC9d5a322204,ACCbe843f4045,False
ACC9d5a322204,ACC5b4f00553b,False
ACC9d5a322204,ACC824b298622,False
ACC5a9aa01311,ACC60a1d00ffa,False
ACC689dffc32f,ACC5392311ed2,False
ACC689dffc32f,ACC532a64725a,False
ACC09244c229c,ACC5c13eb3dd1,False
ACC1a4128da42,ACC858294332c,False
ACC1a4128da42,ACC648e037e94,False
ACC1a4128da42,ACCf4df76d20a,False
ACC7ff2b1a702,ACC928acac387,False
ACC7ff2b1a702,ACCd47c06aff3,False
ACC7ff2b1a702,ACC6142c0c00c,False
ACC7ff2b1a702,ACCc6be1ee3f1,False
ACC899981490d,ACC136dc7d620,False
ACC899981490d,ACC190ed31b59,False
ACC899981490d,ACCc2606014a3,False
ACC899981490d,ACCb932dc2a3e,False
ACC490d0b3ac9,ACC6caf0b3dd7,False
ACC490d0b3ac9,ACCa64e575bc5,False
ACC90534ecb8d,ACC03ceb584c7,False
ACC90534ecb8d,ACC27f4840b42,False
ACC4b3c37ee34,ACC8ce73925d2,False
ACC4b3c37ee34,ACCd8b99e16aa,False
ACC4b3c37ee34,ACCc8cacad12e,False
ACC8b0cf27df5,ACC6f46dcac1b,False
ACC8b0cf27df5,ACC73c23333dc,False
ACC8b0cf27df5,ACC713b2f51e1,False
ACCb4f0ad99ba,ACC8618164a71,False
ACCb7c693d58a,ACCef7fd0db41,False
