account_id,ring_id,is_ring_member,coincidental_group_id,referral_ring_id,is_referral_ring_member
ACCc4cda61984,,False,,,False
ACC92d8879e22,,False,,,False
ACC5c7943badc,,False,COINC0013,,False
ACC8dcdd0c5a6,,False,,,False
ACCa363cab795,,False,,,False
ACC3dbed7f733,,False,,,False
ACCd4a186a39a,,False,,,False
ACC3d5c1a5fc7,,False,,,False
ACCf1582939fc,,False,,,False
ACC2290b107db,,False,,,False
ACCdc7f0df2ad,,False,,,False
ACC622caeceaa,,False,,,False
ACC4631e0b28a,,False,,,False
ACC5aa920f5ab,,False,,,False
ACC46fd1fc54b,,False,,,False
ACCe52d502b62,,False,,,False
ACC569ef7eede,,False,,,False
ACC6b6057c7b6,,False,,,False
ACCd0b945a358,,False,,,False
ACC88a8496c9b,,False,,,False
ACCddf0a50de4,,False,,,False
ACC93961b8a56,,False,,,False
ACCf08fcbcf27,,False,,,False
ACCa651bd22bd,,False,,,False
ACC230372c0fb,,False,,,False
ACC4c14362aba,,False,,,False
ACC9dbab34dba,,False,,,False
ACCd91883bdf4,,False,,,False
ACCbb5755c674,,False,,,False
ACCb3c1060f39,,False,COINC0015,,False
ACC4bf9425b72,,False,,,False
ACC648c4ab735,,False,,,False
ACC2bfefb176c,,False,,,False
ACCd2125b7d64,,False,,,False
ACC9c2f4a2e8c,,False,,,False
ACC9198d46259,,False,,,False
ACC1aad16e6a8,,False,,,False
ACC2067f7d8ae,,False,,,False
ACCc3b7b49c20,,False,,,False
ACC10e5375bca,,False,,,False
ACCf3399e8a18,,False,,,False
ACCbf9b28f01d,,False,,,False
ACC96288aee8f,,False,,,False
ACC7315f4a86b,,False,,,False
ACCadd76493cf,,False,,,False
ACC0c0447833b,,False,,,False
ACCfe18c45e87,,False,,,False
ACC18c73abb8d,,False,,,False
ACC763fdaa28e,,False,,,False
ACCa5b82cd38d,,False,,,False
ACCf730284651,,False,,,False
ACCf35e5812d2,,False,,,False
ACC3492a78f12,,False,,,False
ACCac137fe85c,,False,,,False
ACCab40c91144,,False,,,False
ACC123c96a447,,False,,,False
ACC7b1614d401,,False,,,False
ACC53cc221787,,False,,,False
ACC88bbb04518,,False,,,False
ACC3a3b074abe,,False,,,False
ACC03df081764,,False,,,False
ACCc702b08aa6,,False,,,False
ACCc426a96b7d,,False,,,False
ACC4db756a7a2,,False,COINC0047,,False
ACCfa07be3bce,,False,,,False
ACCe09917830c,,False,,,False
ACC1d0562e98f,,False,,,False
ACCb67612ee31,,False,,,False
ACC415c7c7c79,,False,,,False
ACC7c4882f4e9,,False,,,False
ACC6d2d528343,,False,,,False
ACCd56832155f,,False,,,False
ACC9cc6f1f47d,,False,,,False
ACCde64bffe74,,False,,,False
ACCe73b471b30,,False,,,False
ACCee3d624308,,False,,,False
ACCcdbfbf724a,,False,,,False
ACCdad78bf0a8,,False,,,False
ACC2285e5ec79,,False,,,False
ACC417cc6a94d,,False,,,False
ACCfeca6832b2,,False,,,False
ACC657ddad25a,,False,,,False
ACC7c94c4bd57,,False,,,False
ACCdea7685889,,False,,,False
ACC00a58ed66d,,False,,,False
ACC2970d90a32,,False,,,False
ACCcf118f323b,,False,,,False
ACCdddde4df4a,,False,,,False
ACC29984f3d1a,,False,,,False
ACCd1b518a92b,,False,,,False
ACC8fc29a6097,,False,,,False
ACC94e8c68398,,False,,,False
ACC7359a97502,,False,,,False
ACC38e5f39770,,False,,,False
ACC7af4c6b2a8,,False,,,False
ACCc92ab5a751,,False,,,False
ACC70a6b1154c,,False,,,False
ACC9d2f7f8b6e,,False,,,False
ACC61a3445cb7,,False,,,False
ACCa3ff46ffc8,,False,,,False
ACC525f8c2926,,False,,,False
ACCf57a97a4b3,,False,,,False
ACC62c7c7bc68,,False,,,False
ACCae3205807f,,False,,,False
ACC5a081fac11,,False,,,False
ACCf1ac3456ba,,False,,,False
ACC1515ac42f9,,False,,,False
ACC91295fdde0,,False,,,False
ACCac4a1552ac,,False,,,False
ACC2da9a96a52,,False,,,False
ACCb53eef221f,,False,,,False
ACC0fbda7d040,,False,,,False
ACC33b6a5758f,,False,,,False
ACCa10d3a5984,,False,,,False
ACC885a6c83c8,,False,,,False
ACC4a9bfaed16,,False,,,False
ACCe11f1de551,,False,,,False
ACCc4aa9f48d9,,False,,,False
ACC7674528f5f,,False,,,False
ACCa64e575bc5,,False,,,False
ACCbe71bb91a4,,False,,,False
ACCd2ed706b4d,,False,,,False
ACCcbcd7f9d8a,,False,,,False
ACC5960bce654,,False,,,False
ACCd169877ea5,,False,,,False
ACC17b3a88bdb,,False,,,False
ACCafe950ecb8,,False,,,False
ACCbdb09d3a26,,False,,,False
ACC859971b065,,False,,,False
ACCdcfe48d66d,,False,,,False
ACC77f7417c16,,False,,,False
ACC869a701812,,False,,,False
ACC180497855e,,False,,,False
ACC43594711c8,,False,,,False
ACCad679d8f2a,,False,COINC0006,,False
ACCc5add5be9b,,False,,,False
ACCb0b30269ef,,False,,,False
ACC1fb89202a4,,False,,,False
ACCc497f5169d,,False,,,False
ACCc7bcbc3f68,,False,,,False
ACC504abe6c24,,False,,,False
ACC6051c365f7,,False,,,False
ACC52d08444fb,,False,,,False
ACC9a8ffa8684,,False,,,False
ACCdee3a616dc,,False,,,False
ACC43c85ddbf1,,False,,,False
ACCc7e87c1864,,False,,,False
ACCfe8acb04cd,,False,,,False
ACC77a92a1f68,,False,,,False
ACC475738e73e,,False,,,False
ACC08857c562d,,False,,,False
ACC5ae55ee37a,,False,,,False
ACCecb9d616af,,False,,,False
ACC7d60356bb6,,False,,,False
ACC9ec7b51c39,,False,,,False
ACC2cb8d4a9de,,False,,,False
ACC72b207d644,,False,,,False
ACC9655a2a74c,,False,,,False
ACC891c54aa78,,False,,,False
ACC450f61bf20,,False,COINC0034,,False
ACC93bd2d62c7,,False,,,False
ACC1e999592bc,,False,,,False
ACC4a650d4bee,,False,,,False
ACC5e0cd3e322,,False,,,False
ACC088a10d976,,False,,,False
ACC4dfe6cfd6f,,False,,,False
ACCbd111aea62,,False,,,False
ACCfafe941613,,False,,,False
ACC3c0abd1166,,False,,,False
ACC733ebd6663,,False,,,False
ACCe43b96ca94,,False,,,False
ACC904a942ebe,,False,,,False
ACCa5db6ec456,,False,,,False
ACC9e20356b8b,,False,,,False
ACC415f93abb9,,False,,,False
ACC211ca30aeb,,False,,,False
ACCe6d86706a1,,False,,,False
ACC7a74f3f518,,False,,,False
ACCb256f733e4,,False,,,False
ACC321fb0cad7,,False,,,False
ACCfaf8f0055e,,False,,,False
ACCac8e2f5679,,False,,,False
ACCa8737f5edf,,False,,,False
ACC640b79f3be,,False,,,False
ACC714d3e9f2f,,False,,,False
ACC256431162c,,False,,,False
ACC62cb17e185,,False,,,False
ACCb8ba76f280,,False,,,False
ACCdcbb0206cd,,False,,,False
ACCec5853754b,,False,,,False
ACC06f8620929,,False,,,False
ACC7f6be34afc,,False,,,False
ACC536d579f73,,False,,,False
ACC6fa2372e95,,False,,,False
ACC84a400efc8,,False,,,False
ACC0f387c16f4,,False,,,False
ACCa6bc4480b1,,False,,,False
ACCa3d4612fd1,,False,,,False
ACC946cadcb1e,,False,,,False
ACC5c65ba1d1f,,False,,,False
ACC838bd6820b,,False,,,False
ACC9cb3beaf7e,,False,,,False
ACCa5f1500c62,,False,,,False
ACC42db4ec692,,False,,,False
ACC2a46d45ec3,,False,,,False
ACC21251963d2,,False,,,False
ACC5dcdfbc7b9,,False,,,False
ACC9f6190f00f,,False,,,False
ACC1296249c86,,False,,,False
ACCfbb0ed7b45,,False,,,False
ACC06a29313f9,,False,,,False
ACC130b14302f,,False,,,False
ACC4c68d328cf,,False,,,False
ACC7e62bc2c02,,False,,,False
ACCf4ef674a2a,,False,,,False
ACC356178b05d,,False,,,False
ACC220f77dd8d,,False,,,False
ACCb6baf71ea8,,False,,,False
ACC328dd5ca69,,False,,,False
ACCd47e9fb8eb,,False,,,False
ACC4e8de39373,,False,,,False
ACC8dc2b7c1d0,,False,,,False
ACCd9119dc5d6,,False,,,False
ACCb8b8e39b93,,False,,,False
ACC8cb84ff3b2,,False,,,False
ACC419013afd8,,False,,,False
ACCbea7b3b6c1,,False,,,False
ACCcceaa35a18,,False,,,False
ACC2188ce0b82,,False,,,False
ACC62bd7bcefc,,False,,,False
ACC2fbdd14de2,,False,,,False
ACCcc8ebcae23,,False,,,False
ACC1094a8c1b7,,False,,,False
ACCe29ed274a5,,False,,,False
ACC227350ba69,,False,,,False
ACC0026875180,,False,,,False
ACCd028c51ed4,,False,,,False
ACCd40d5fffab,,False,,,False
ACC1011d94f3d,,False,,,False
ACC74baf4ca82,,False,,,False
ACCe1b7465603,,False,,,False
ACCed210b5001,,False,,,False
ACCaaa7f80e89,,False,,,False
ACC23d1943de6,,False,,,False
ACC4d56d27fd8,,False,,,False
ACCe861c72c4d,,False,,,False
ACC84204808c9,,False,,,False
ACC45702efb84,,False,,,False
ACCd6bf52fc2a,,False,,,False
ACC1c232e249c,,False,,,False
ACCc9b9761713,,False,,,False
ACCb421c9d4cc,,False,,,False
ACC73ca9928b3,,False,,,False
ACC041a5a4989,,False,,,False
ACCca32f521e5,,False,,,False
ACCc5f10caa73,,False,,,False
ACC04a02cf577,,False,,,False
ACCa3d284d22a,,False,,,False
ACCa06610db8c,,False,,,False
ACC5484f805ac,,False,,,False
ACCbcebc8ab2b,,False,,,False
ACC9ce6f8e5e9,,False,,,False
ACC22bfc56002,,False,,,False
ACCdc54bc6caf,,False,,,False
ACC81d6b6c273,,False,,,False
ACCe46326de83,,False,,,False
ACCb6c4248f2b,,False,,,False
ACCf372ae0e29,,False,,,False
ACC9664875af8,,False,,,False
ACC807a358d2a,,False,,,False
ACC72078ff6fb,,False,,,False
ACC8833793f39,,False,,,False
ACC610bc7c649,,False,,,False
ACCef49637315,,False,,,False
ACCc5cb477587,,False,,,False
ACCb2a76dfee2,,False,,,False
ACCb2624ec6ca,,False,,,False
ACCb61aa99e28,,False,,,False
ACC643988a6db,,False,,,False
ACC456475be0a,,False,,,False
ACCff59603417,,False,,,False
ACC2d719b853d,,False,,,False
ACC756f16c81f,,False,,,False
ACC7df376b98d,,False,COINC0016,,False
ACC45a1dbd0f5,,False,,,False
ACC83f500c014,,False,,,False
ACC75ab5f5a71,,False,,,False
ACCb19f49ca7f,,False,,,False
ACCc8ee153747,,False,,,False
ACC9a832e2b76,,False,,,False
ACC2b7aed5c19,,False,,,False
ACC5d711ab182,,False,,,False
ACC99b5c90330,,False,,,False
ACCd32213c769,,False,,,False
ACCac195060f8,,False,,,False
ACC148bd10f46,,False,,,False
ACC4e6a8632ab,,False,,,False
ACC92fae95149,,False,,,False
ACCeee96698fd,,False,,,False
ACCc895395dcc,,False,COINC0027,,False
ACCbce432b079,,False,,,False
ACC6f56c54852,,False,,,False
ACC70c905e98a,,False,,,False
ACCe40bdcfdaf,,False,COINC0005,,False
ACCc7b0b580a7,,False,,,False
ACC4e7fb0f479,,False,,,False
ACC9c154a2f79,,False,,,False
ACC827a32a684,,False,,,False
ACCd0177ffc07,,False,,,False
ACCf492d6b1ed,,False,,,False
ACC6b604d824a,,False,,,False
ACCa40d81fb91,,False,,,False
ACCb2ec15e415,,False,,,False
ACC2127f7cf3c,,False,,,False
ACCa41f0870b9,,False,,,False
ACCba052f3a61,,False,,,False
ACC29d70fd84d,,False,,,False
ACC76d405e017,,False,,,False
ACC85ba812c91,,False,,,False
ACCdb9d24d221,,False,,,False
ACC4738641899,,False,,,False
ACC8e2e335d1c,,False,,,False
ACC5c9253e0e1,,False,,,False
ACC959abc2db9,,False,,,False
ACC7cd140b475,,False,,,False
ACC9d18913153,,False,,,False
ACC8348c1f6f0,,False,,,False
ACC9d005feacf,,False,,,False
ACCe0cbe0d8ce,,False,,,False
ACC7d0c2c52d8,,False,,,False
ACCf14f4a5e6b,,False,COINC0018,,False
ACC037cf44539,,False,,,False
ACC394ac77131,,False,,,False
ACCc2a42b47b9,,False,,,False
ACC667c99883b,,False,,,False
ACCe0f282270d,,False,,,False
ACC8d694d24ae,,False,,,False
ACC983570d366,,False,,,False
ACC081b37517d,,False,,,False
ACC8fbf7db164,,False,,,False
ACCf9fe457d08,,False,,,False
ACCd6994c50ed,,False,,,False
ACC15bae6a17c,,False,,,False
ACCd749b61000,,False,,,False
ACC12accf07e8,,False,,,False
ACC822fccccc8,,False,,,False
ACCeda93f16e6,,False,,,False
ACC0309596c75,,False,,,False
ACCabd32861c2,,False,,,False
ACC57955a9498,,False,,,False
ACC4eab5112d9,,False,,,False
ACCdac493e8e6,,False,,,False
ACC079ae301ab,,False,,,False
ACCf9f4ca0b08,,False,,,False
ACCedd068c7be,,False,,,False
ACCfb86fbd5d9,,False,,,False
ACCf4430fa202,,False,,,False
ACC4d0071a1fc,,False,,,False
ACC7551bbd65e,,False,,,False
ACC00c6881bde,,False,,,False
ACC6af4d90ba2,,False,,,False
ACC40a8f4c915,,False,,,False
ACC45ad05d221,,False,,,False
ACCb54be4e849,,False,,,False
ACC852c9c7e10,,False,COINC0011,,False
ACCdef2555e69,,False,,,False
ACC0b532da391,,False,,,False
ACC1bccc41a3b,,False,,,False
ACCe66722f316,,False,,,False
ACCa2107c0c3f,,False,,,False
ACCe0f8c9168c,,False,,,False
ACC18e681003a,,False,,,False
ACC8952911e29,,False,,,False
ACCe5347635d1,,False,,,False
ACC547c471906,,False,,,False
ACC89fd1a8027,,False,COINC0031,,False
ACC4534776038,,False,,,False
ACC3938eeea99,,False,,,False
ACC76087992ce,,False,,,False
ACC2588eae447,,False,,,False
ACC49d0ed46c7,,False,,,False
ACC662c457f3e,,False,,,False
ACC525b46ac3a,,False,,,False
ACC6aa74d8bac,,False,,,False
ACC792073d2ea,,False,,,False
ACCd1e4f331cb,,False,,,False
ACC135ed56001,,False,,,False
ACCdd9a38bf3f,,False,,,False
ACCeb7797125d,,False,,,False
ACC1377655fe5,,False,,,False
ACCbd4ec08811,,False,,,False
ACCf0066c325e,,False,,,False
ACC243a456fd8,,False,,,False
ACC678f28c3d0,,False,,,False
ACC4ebebb0447,,False,,,False
ACC4bb38de80f,,False,,,False
ACC99aaccc0db,,False,,,False
ACCdbfa2c86ec,,False,,,False
ACCbf1d73d459,,False,,,False
ACCb6fbdad10b,,False,,,False
ACC235e5a0b9b,,False,,,False
ACCccbf9637d3,,False,,,False
ACC63dbbf1a82,,False,,,False
ACC24261d44c9,,False,,,False
ACC8186ff366d,,False,,,False
ACC57cc36c79b,,False,,,False
ACCa8c7a1073a,,False,,,False
ACC1aa937dc74,,False,,,False
ACCe6f97f44d0,,False,,,False
ACCa63be6d43c,,False,,,False
ACCd5ce39648e,,False,,,False
ACC349dccac1f,,False,,,False
ACCe4388c82bf,,False,,,False
ACC4c9ac6c8f9,,False,,,False
ACC37c32b5cbd,,False,,,False
ACC5990b6b5d8,,False,,,False
ACC5862d02b55,,False,,,False
ACC86b5de7097,,False,,,False
ACCdc7dab298f,,False,,,False
ACC119e8bf8cf,,False,,,False
ACCa3145428fd,,False,,,False
ACC86565d7204,,False,,,False
ACC8722b21242,,False,,,False
ACCabe2ad7bea,,False,,,False
ACC5448de7c33,,False,,,False
ACCf5e43e9fa6,,False,,,False
ACCd3678904aa,,False,,,False
ACC64f391996f,,False,,,False
ACC8faa86e390,,False,,,False
ACC56f5d137c0,,False,,,False
ACC0428758d80,,False,,,False
ACCae0cc5f587,,False,,,False
ACCbc763a6742,,False,,,False
ACC61e3e150e8,,False,,,False
ACC4f811334eb,,False,COINC0002,,False
ACC1d3e1595b2,,False,,,False
ACCa900899271,,False,,,False
ACC3020105baf,,False,,,False
ACCc137c30171,,False,,,False
ACC713f11525b,,False,,,False
ACC8966740a80,,False,,,False
ACC9d5d5380e0,,False,,,False
ACCe6f2ff404f,,False,,,False
ACC2a6a1c1525,,False,,,False
ACC7a62723890,,False,,,False
ACC32233dc374,,False,,,False
ACC861c5818bc,,False,,,False
ACCec13947bf9,,False,,,False
ACC71938c2f1a,,False,COINC0038,,False
ACCaf93c25074,,False,,,False
ACC136dc7d620,,False,,,False
ACCce49da584f,,False,,,False
ACC78193ad682,,False,,,False
ACCaea5bc81f5,,False,,,False
ACC86964b881e,,False,,,False
ACC83ac00bdda,,False,,,False
ACCf16bc95512,,False,,,False
ACC9a0c63732e,,False,,,False
ACC9e8d873c33,,False,,,False
ACCdb959cb592,,False,,,False
ACC291d69b0c5,,False,,,False
ACCd1bacaa373,,False,,,False
ACCfdb50fa679,,False,,,False
ACC6467d0f821,,False,,,False
ACC1e5a1479ca,,False,,,False
ACCf5ad0616da,,False,,,False
ACC63932adef0,,False,,,False
ACC6fb77d50b6,,False,,,False
ACC3b852cc130,,False,,,False
ACC807f9e50dd,,False,,,False
ACC3aa0a87fa6,,False,,,False
ACC90534ecb8d,,False,,,False
ACC0179bf1079,,False,COINC0034,,False
ACC1cf8b2f5ea,,False,,,False
ACCb17ba4d145,,False,,,False
ACCd7f58f8000,,False,,,False
ACC7a744a3676,,False,,,False
ACCff913cb6d1,,False,,,False
ACCf6efab0993,,False,,,False
ACCc3eb2ce5cc,,False,,,False
ACCad0aabdcb7,,False,,,False
ACC7677876421,,False,,,False
ACC8cf8271d11,,False,,,False
ACC47d371489a,,False,,,False
ACCbf30de3102,,False,,,False
ACCf24023d8e3,,False,,,False
ACC60804f9aea,,False,,,False
ACCa97a5c5800,,False,,,False
ACC0636c8517a,,False,,,False
ACCecd19f1a34,,False,,,False
ACCb1a371a834,,False,,,False
ACC9cb0ff35b8,,False,,,False
ACC231609cf56,,False,,,False
ACC77dda92d38,,False,,,False
ACCe02c831d8f,,False,,,False
ACC08deb9632d,,False,,,False
ACC41051672b0,,False,,,False
ACC983a0a3f0a,,False,,,False
ACC06ecd51247,,False,,,False
ACCf52f8f9556,,False,,,False
ACC500cc26114,,False,,,False
ACCd0b6878a59,,False,,,False
ACC1bd5d1da95,,False,,,False
ACC70049ffb68,,False,,,False
ACCc90165bf59,,False,,,False
ACCd26db41454,,False,,,False
ACC7636cf459c,,False,,,False
ACCa58fda4dbf,,False,,,False
ACC706bc03aec,,False,,,False
ACCe3e2952cdc,,False,,,False
ACC5481867383,,False,,,False
ACCc4accd8ad9,,False,,,False
ACCb058ed6c7a,,False,,,False
ACCe0e73c28f6,,False,,,False
ACC44bd47df89,,False,,,False
ACC745a8b21b7,,False,,,False
ACC9197f264b7,,False,,,False
ACCfa31b50967,,False,,,False
ACC98192b221b,,False,,,False
ACC415ab6e6b1,,False,,,False
ACC90565df802,,False,,,False
ACC8b42e92e38,,False,,,False
ACCa376bfb9a7,,False,,,False
ACC2e4b1128eb,,False,COINC0049,,False
ACC845553928b,,False,,,False
ACCe0cfebd758,,False,,,False
ACC43eb5c78ce,,False,,,False
ACCea691a12a1,,False,,,False
ACCffd283a665,,False,,,False
ACCe597986f69,,False,,,False
ACCd965f4d5ea,,False,,,False
ACCb456d697b2,,False,,,False
ACC9cfd7795f8,,False,,,False
ACC5664cb25d2,,False,,,False
ACC7ed9c1b280,,False,,,False
ACC00e6765318,,False,,,False
ACC7cf2d3336b,,False,,,False
ACC6213752e0d,,False,,,False
ACC82a80ae1a1,,False,,,False
ACC88e5d81bef,,False,,,False
ACC520e8bcc38,,False,,,False
ACC87a3583516,,False,,,False
ACC4f7f02c823,,False,,,False
ACCfcd05dfcdc,,False,,,False
ACC568d0e43f9,,False,,,False
ACCef78ee24db,,False,,,False
ACC180ee61df7,,False,,,False
ACCe6e51f99a5,,False,,,False
ACC5105892a11,,False,,,False
ACC5032f92939,,False,,,False
ACC3f8838126c,,False,,,False
ACC4da60dbae5,,False,,,False
ACC76041a95c3,,False,,,False
ACCc7a1562484,,False,,,False
ACC1e84c606b2,,False,,,False
ACC98b638f622,,False,,,False
ACC55dd8e5ef0,,False,,,False
ACC3c2130fd92,,False,,,False
ACC6ea00e4fa4,,False,,,False
ACC0216f3962d,,False,,,False
ACC8bf4ba1d32,,False,,,False
ACCaaccc6f5ec,,False,,,False
ACC6fd85b9008,,False,,,False
ACC9ff63c35d2,,False,,,False
ACC87812c0921,,False,,,False
ACC6a7d66cd0c,,False,,,False
ACC4c404b16b8,,False,,,False
ACC07290a21d6,,False,,,False
ACCef56399055,,False,,,False
ACC28538a320a,,False,,,False
ACC3dd89ecc73,,False,,,False
ACCbd5e748491,,False,,,False
ACCac6564f79d,,False,,,False
ACCb41d112896,,False,,,False
ACCd3c36a3e20,,False,,,False
ACC64fa3cd47b,,False,,,False
ACC4084259080,,False,,,False
ACC02f3da1356,,False,,,False
ACCe723dfbf3e,,False,,,False
ACC2ac8abe686,,False,,,False
ACC38776f2ac7,,False,,,False
ACC6fc9673836,,False,,,False
ACC22b70e9c1e,,False,,,False
ACC4b122e019a,,False,,,False
ACC40b1a8ad52,,False,,,False
ACC2fac01f701,,False,,,False
ACC54dee52df9,,False,,,False
ACC782e711521,,False,,,False
ACC7010d62714,,False,,,False
ACC6a24bde663,,False,,,False
ACC757a5ff1de,,False,,,False
ACCa8b7447619,,False,,,False
ACCad2afee39b,,False,,,False
ACCdf7f5cfd0c,,False,,,False
ACC3457e923e5,,False,,,False
ACC3a2c44e173,,False,,,False
ACC379c7b8e02,,False,,,False
ACC118818bf21,,False,,,False
ACC1f7798d23e,,False,,,False
ACC8e4ed1dd82,,False,,,False
ACCffa548143c,,False,,,False
ACCd98f31cab6,,False,,,False
ACCcf6afe0b7f,,False,,,False
ACCf5d830f7b2,,False,,,False
ACC8fc65313fc,,False,,,False
ACCf59e63134f,,False,,,False
ACCfff9b72775,,False,,,False
ACC4cefe2c928,,False,,,False
ACC8b4b035c52,,False,,,False
ACC1efaf2d939,,False,,,False
ACC4e04729d68,,False,,,False
ACCec98edf96f,,False,,,False
ACC1c0b497f5f,,False,,,False
ACC6ccd062c1c,,False,,,False
ACC0a64a9e599,,False,,,False
ACCdd43b56eb7,,False,,,False
ACCd2f16f561d,,False,,,False
ACC06e0a6e2c8,,False,,,False
ACCea235fa8c1,,False,,,False
ACC172623e27b,,False,,,False
ACCa13d59f52d,,False,,,False
ACCc0aa333971,,False,,,False
ACCd7511010da,,False,,,False
ACCea7130caf4,,False,,,False
ACC3aece9a328,,False,,,False
ACCb7815c88c8,,False,,,False
ACCfe438e413d,,False,,,False
ACCd207cc8f03,,False,,,False
ACCb5e2a0abbd,,False,,,False
ACC2d99d41315,,False,,,False
ACC84070ef171,,False,,,False
ACC3c1338a6b2,,False,,,False
ACC9f46defafd,,False,,,False
ACC13fbe24603,,False,,,False
ACCaa96d61726,,False,,,False
ACCd33acd5347,,False,,,False
ACC01b6e180f0,,False,,,False
ACC7c6071126a,,False,,,False
ACCaa290c082d,,False,,,False
ACC49bf463e7f,,False,,,False
ACCbd0e732fae,,False,,,False
ACCd09264d126,,False,,,False
ACCbd474521ee,,False,,,False
ACCff3489e2bb,,False,,,False
ACCaa585f016f,,False,,,False
ACCeadfc8352e,,False,,,False
ACC5eebbea242,,False,,,False
ACCf1b7cb7bd9,,False,,,False
ACC039c673cb6,,False,,,False
ACCbfbc23cc6e,,False,,,False
ACC68665ff7f3,,False,,,False
ACC5a585f747b,,False,,,False
ACC5f3f59feb2,,False,,,False
ACC28733f1afd,,False,,,False
ACCe72f9d7e44,,False,COINC0029,,False
ACC40a4adc61a,,False,,,False
ACCead7c32535,,False,,,False
ACCa278126481,,False,,,False
ACC3253659ad3,,False,,,False
ACC4ae3d77c17,,False,,,False
ACCf012d8a0de,,False,,,False
ACC692634b70d,,False,,,False
ACC19e474fe0a,,False,,,False
ACC256c661121,,False,,,False
ACC80268b40b5,,False,,,False
ACCbffc17c127,,False,,,False
ACC8582104e73,,False,,,False
ACC02fd6e0662,,False,,,False
ACC75bd5a4976,,False,,,False
ACC102dc86d57,,False,,,False
ACC948a99aa8e,,False,,,False
ACC342cebce20,,False,,,False
ACCb7a16390dd,,False,,,False
ACC6be8437c36,,False,,,False
ACCcf9f84bb84,,False,,,False
ACC7c7b4562e7,,False,,,False
ACCf3dd4748c4,,False,,,False
ACC30ccb23baf,,False,,,False
ACC4d634f4af8,,False,,,False
ACCaa51859a84,,False,,,False
ACC5ea81581fe,,False,,,False
ACC78b44f71f4,,False,,,False
ACCbd012dfd24,,False,COINC0006,,False
ACC9722c2831f,,False,,,False
ACC02e781dd83,,False,,,False
ACCe0b8588f3e,,False,,,False
ACC8f02f1aeef,,False,,,False
ACCf640e79fd4,,False,,,False
ACC50b17bf798,,False,,,False
ACC095f710e88,,False,,,False
ACCbc7d02db3c,,False,,,False
ACC8eb9446262,,False,,,False
ACC00a225bec3,,False,,,False
ACC304dbfe5db,,False,,,False
ACCafde661d89,,False,,,False
ACC636be99be3,,False,,,False
ACCc1883e5801,,False,,,False
ACC2e65dcf49f,,False,,,False
ACC8a5689e20b,,False,,,False
ACC40633dc7b2,,False,,,False
ACC1102123f99,,False,,,False
ACCf4b02b4d60,,False,,,False
ACC66660cd28e,,False,,,False
ACC644e1b2df8,,False,,,False
ACC5f32ab3096,,False,,,False
ACCf99917346b,,False,,,False
ACC9a394c7c44,,False,,,False
ACC993674cf87,,False,,,False
ACCccc49c7e84,,False,,,False
ACC5392311ed2,,False,,,False
ACC521975e891,,False,,,False
ACC52668899b1,,False,,,False
ACC8ed25361ae,,False,,,False
ACC8926c630db,,False,,,False
ACCab1a9fe45e,,False,,,False
ACCc93dcf0936,,False,,,False
ACC92a5f8fc08,,False,,,False
ACC603a4d85f5,,False,,,False
ACC4e10bcd46c,,False,,,False
ACC6053db58f8,,False,,,False
ACC9525858a67,,False,,,False
ACC8ba9558153,,False,,,False
ACCd644b4ccd7,,False,,,False
ACCf4fc68d42f,,False,,,False
ACC59b4b3259a,,False,,,False
ACC39c23198bc,,False,,,False
ACCac116eee6f,,False,,,False
ACCf7fa46a1a8,,False,,,False
ACCdf2bbb447f,,False,,,False
ACC9eb862590b,,False,,,False
ACC319243ee44,,False,,,False
ACC2a0bfdc9f6,,False,COINC0004,,False
ACC53cbe449e0,,False,,,False
ACC54d18ec3cb,,False,,,False
ACC0191b90f28,,False,,,False
ACC3a9a2797c0,,False,,,False
ACC6b532114ea,,False,,,False
ACC9cba4372ef,,False,,,False
ACC0ce77a4b2c,,False,,,False
ACC49220777b1,,False,,,False
ACCc0a5202904,,False,,,False
ACCedbc4d70cd,,False,,,False
ACC0cb0018b05,,False,,,False
ACCac6d2be2cd,,False,,,False
ACC81a4729ba7,,False,,,False
ACC52b5a3aca2,,False,,,False
ACC5b476f619a,,False,,,False
ACC8dd2e62ad1,,False,,,False
ACC1579ea88d1,,False,,,False
ACC62ae549e47,,False,,,False
ACC2dcc3c1026,,False,,,False
ACCaf0a4b0c4e,,False,,,False
ACC9a97282720,,False,,,False
ACC1c5363a406,,False,,,False
ACC6d5f428147,,False,,,False
ACCf486aba5d4,,False,,,False
ACCd8cb73420a,,False,,,False
ACCc643392fdf,,False,,,False
ACCb77812b854,,False,,,False
ACC486b245284,,False,COINC0026,,False
ACCc9d32e3a93,,False,,,False
ACCb390d6af03,,False,,,False
ACCada495793e,,False,,,False
ACC02d1b322e5,,False,,,False
ACC8f90a8d6a5,,False,,,False
ACCf666c3930e,,False,,,False
ACCa492142b3c,,False,,,False
ACC9db8bd12a6,,False,,,False
ACC8f565e9925,,False,,,False
ACCbcc54d0597,,False,,,False
ACC4beb3d88db,,False,,,False
ACC49638bee53,,False,,,False
ACC5789549832,,False,,,False
ACCe606263140,,False,,,False
ACCbd110f7cd1,,False,,,False
ACC7fec86cdd2,,False,,,False
ACCf46f80edd4,,False,,,False
ACCb181e59b2b,,False,,,False
ACC993e1e5c2f,,False,,,False
ACC631e2ae6c4,,False,,,False
ACCf77c806ce5,,False,,,False
ACC37a5cdf664,,False,,,False
ACC8f846a7716,,False,,,False
ACC163a440140,,False,,,False
